# time(ps), Replica_0 Replica_1 Replica_2 Replica_3 Replica_4 Replica_5 Replica_6 Replica_7 Replica_8 Replica_9 Replica_10
# NetCDF: output.nc
# Checkpoint: output_checkpoint.nc
# Replicas processed: 0,1,2,3,4,5,6,7,8,9,10
# Skip: 1, dt: 5.0000 ps
865.0 2.1883 2.3369 1.7872 1.6724 2.9059 1.5047 1.6627 2.0891 2.3493 2.0678 3.8021
870.0 2.0588 2.0184 1.6672 1.8376 2.6518 1.7348 1.3086 1.8125 1.9770 2.2830 4.3593
875.0 1.9720 1.9553 1.5345 2.3304 2.6698 1.7218 1.7425 1.9596 1.8538 2.5899 4.0616
880.0 2.0178 1.8283 1.7401 2.2244 2.8958 2.0105 1.8079 1.6452 1.7678 2.5561 4.0993
885.0 1.6540 2.0617 1.7642 2.4615 2.9301 1.6700 1.5830 1.6570 1.7455 2.7971 4.0964
890.0 1.5528 1.8414 2.0520 2.2061 2.8134 1.7931 1.5630 1.7138 2.0814 2.8326 3.9685
895.0 1.8209 1.6636 2.2169 2.4969 2.6037 1.6694 1.5063 2.2069 2.2811 2.0573 3.9227
900.0 1.8038 1.6202 2.4199 2.1356 2.4535 1.5595 1.7500 1.9616 1.6663 2.4742 3.4541
905.0 1.6544 2.0057 2.0606 2.0650 3.2349 1.6751 1.4903 2.1420 1.7849 2.9288 3.0159
910.0 1.7590 2.1447 2.5444 2.0480 3.4230 2.0990 1.8034 2.2316 1.8740 3.5162 3.5418
915.0 1.6325 2.3427 2.3309 1.6920 3.4096 1.9657 1.3054 2.7142 1.8073 3.0507 3.2627
920.0 2.1813 2.0543 2.2043 1.7951 3.7694 2.1073 1.4341 2.7386 2.0481 2.3894 3.2457
925.0 1.7401 2.2233 2.5828 1.6783 3.2138 1.7969 1.6494 2.4516 2.0437 2.5300 3.7321
930.0 1.7282 1.9082 2.1922 1.5042 3.1015 1.6894 1.5966 3.1083 1.9672 2.1800 3.4123
935.0 1.9943 2.4362 2.3212 1.5776 2.5346 1.9685 1.2803 2.7175 1.8624 2.7230 3.5331
940.0 2.1458 2.2875 2.1629 1.4360 3.2132 1.8266 1.1491 2.7252 1.8740 2.3596 3.4395
945.0 2.1395 2.4273 2.5416 1.2467 3.3353 2.0367 1.4551 2.1989 2.0818 1.9467 3.9226
950.0 1.9841 2.7453 3.0190 1.3660 3.6951 2.3051 1.3805 1.8497 2.1094 2.1458 4.0908
955.0 2.1182 2.6141 2.6440 1.3943 3.1979 2.7161 1.3827 1.8624 2.6366 2.3734 3.4786
960.0 2.2591 2.4994 2.3215 1.3125 2.7998 2.0592 1.6222 2.1318 2.5676 2.6745 3.4938
965.0 2.1026 2.6123 2.6265 1.5504 2.5204 2.1568 1.6690 1.9823 2.5950 2.7271 4.0141
970.0 2.2004 2.4125 2.3497 1.4678 2.6235 2.6405 1.6378 2.1826 2.4530 2.9130 3.3864
975.0 1.8892 1.9223 2.6183 1.7735 2.3415 2.3374 1.6044 2.2791 2.4395 2.6756 3.7300
980.0 2.1603 2.2524 2.5443 1.6990 2.4875 2.3785 1.6247 2.1664 3.0661 2.5621 3.4741
985.0 2.0667 2.6188 3.1655 1.9423 2.6194 2.3806 1.2134 2.0101 2.7877 2.5933 3.7805
990.0 2.0781 2.1381 3.1549 1.9757 2.8218 2.4334 1.8836 1.5326 2.5419 2.9856 4.4926
995.0 1.8315 2.0422 2.7268 1.8718 3.2067 2.9374 1.8367 1.4745 2.2709 2.8764 4.2951
1000.0 2.0674 2.2154 2.8643 2.2140 2.7050 2.7996 2.4493 1.6498 2.6706 2.9326 4.0401
1005.0 2.0287 2.5329 2.6570 2.2084 2.7912 2.5277 2.7114 1.6201 2.5400 2.2654 4.3573
1010.0 2.0454 1.8814 2.6882 2.2503 2.4706 2.0535 2.6967 1.8534 2.5393 2.1975 4.1717
1015.0 2.0643 1.9966 2.4262 2.2409 2.8241 2.2867 2.3338 2.0369 2.2610 2.0682 3.4582
1020.0 1.9873 2.2148 2.3830 1.8214 2.6991 2.5250 3.1417 1.8445 2.0572 2.2032 3.9899
1025.0 2.3975 2.4964 2.8288 1.8902 3.0478 2.0062 2.4652 2.0245 1.8800 2.1399 3.5877
1030.0 2.9578 2.4230 2.5132 1.9590 3.1414 1.7999 2.5807 1.4331 2.2044 2.1934 3.4611
1035.0 2.7542 2.1313 2.5247 1.9834 3.0038 2.0275 2.4908 1.6818 1.9823 2.3988 3.2710
